autor,texto,data,link,hashtags,senioridade,localizacao,label
Estela Lupiáñez Noguerol,"English Below 👇 👇 👇🌊 El Cambio no es un Final, ¡Es el Comienzo de Nuevas Olas en el Trabajo con IA!La transformación del empleo con la llegada de la inteligencia artificial puede generar incertidumbre. Pero el cambio es parte de la vida, y cada ola nos empuja a descubrir nuevas capacidades y formas de aportar valor. No se trata de temer a la automatización, sino de abrazarla y potenciar lo que nos hace únicos: creatividad, empatía y liderazgo. En AI Empower Partners creemos que cada persona tiene un talento especial para surfear esta nueva ola de oportunidades.¿Listo para subirte a la ola del cambio? En AI Empower Partners te acompañamos para que desarrolles las competencias humanas que harán la diferencia en la era de la IA. ¡Conviértete en protagonista de tu evolución profesional y transforma tu futuro junto a nosotros!",3 d,https://www.linkedin.com/feed/update/urn:li:activity:7395000083248779264,"['inteligenciaartificial', 'cambiopositivo', 'talentohumano', 'oladeoportunidades', 'liderazgo', 'creatividad', 'artificialintelligence', 'positivechange', 'humantalent', 'waveofopportunities', 'empathy', 'leadership', 'creativity', 'futureofwork']",não identificado,sp,estrangeiro
Divya Bose,From Computer Vision to Robotics : How AI is Transforming the Future of Sustainable Agriculture ?To Request Sample Report :https://lnkd.in/d__UYzxW,2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7389241423906193408,"['artificial_intelligence_in_agriculture_marketis', 'bigdatafor', 'aiinagriculture', 'precisionfarming', 'agritechinnovation', 'machinelearning', 'smartfarming', 'agriculturedrones', 'predictiveanalytics', 'agriculturalrobotics', 'sustainablefarming']",não identificado,não identificado,estrangeiro
Walter La Madriz,"🔍 Inversión 6G + IA:  Según Omdia, los ingresos globales de proveedores de comunicaciones podrían alcanzar US$ 5,6 billones para 2030, impulsados principalmente por inversiones en 6G e inteligencia artificial. Omdia +1- Mayor inversión en redes de próxima generación que trascienden solo velocidad.- Cambio de una conectividad basada en volumen a una basada en valor.- Proveedores de red y operadores enfocarán en IA, automatización y nube para diferenciarse.🌎 LATAM: Para América Latina, es momento de replantear la estrategia, no solo desplegar nuevas generaciones, sino diseñar redes inteligentes, eficientes y colaborativas que permitan liderar en vez de seguir.💬 ¿Dónde crees que debería comenzar LATAM su inversión para aprovechar esta ola 6G + IA: infraestructura, talento o modelos de negocio?",3 d,https://www.linkedin.com/feed/update/urn:li:activity:7395090804647550976,"['telecom', '6g', 'ia', 'redesinteligentes', 'latam', 'telecom', '6g', 'ai', 'digitaltransformation', 'smartnetworks', 'latam', 'innovation']",não identificado,sp,estrangeiro
The Nature Conservancy Science,"Illegal logging continues to threaten the Amazon’s rich biodiversity, local communities, and economic stability. But there’s a powerful shift underway.The Forest Fingerprints project, supported in part byThe Nature Conservancy Brasil, is harnessing the power of chemical analysis, AI, and machine learning to trace the true origin of timber. In one study, researchers analyzed 67 trees across 21 sites using strontium isotopes, uncovering a strong connection between wood chemistry and local geology. This breakthrough could help verify timber sources and support more transparent, sustainable forest management.While more data is needed to refine the method, this innovative approach offers real promise for protecting the Amazon and ensuring its resources are used legally and responsibly.Science is giving forests a voice. Let’s listen and act.Read the full study below and also check out the Digital Forests webpage herehttps://lnkd.in/e6cxVvBn",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7391549961223503872,"['sustainability', 'forestconservation', 'climateaction']",não identificado,sp,estrangeiro
Amrit Balani,"El EU AI Act ya está marcando el futuro de la inteligencia artificial en Europa.Para las empresas, este cambio no es solo regulatorio: es estratégico.Transparencia, evaluación de riesgos y trazabilidad serán claves para diferenciarse.Lejos de frenar la innovación, estas reglas pueden convertirse en una ventaja competitiva para quienes se adapten primero.💬 ¿Crees que el AI Act impulsará o frenará la adopción de IA en las empresas?",6 h,https://www.linkedin.com/feed/update/urn:li:activity:7396134045618810880,"['inteligenciaartificial', 'aiact', 'transformaciondigital', 'innovacion', 'regulacion', 'tecnologia', 'estrategia', 'negocios', 'ia________________________________________________________________the', 'artificialintelligence', 'aiact', 'digitaltransformation', 'innovation', 'regulation', 'technology', 'strategy', 'business', 'ai']",não identificado,sp,estrangeiro
Learn Fast,"Read Your OEE Like a Prohttps://lnkd.in/g_aJAB55OEE is one of the most misunderstood metrics in manufacturing. Many track it—few transform with it.When measured correctly and visualized properly, OEE becomes a continuous improvement compass. It helps you see how effectively equipment is utilized, how performance fluctuates, and how process stability evolves over time.The benefit of this spreadsheet is its clarity. It translates raw daily data into structured insights, turning hundreds of shift records into visible performance patterns. With it, teams can identify loss trends, compare machines, and focus efforts where improvement truly matters.Each number in the dashboard represents a learning opportunity.When reviewing OEE data regularly, you drive accountability, align priorities, and strengthen the link between maintenance, production, and quality performance.OEE is not just a measurement—it’s a mirror of operational discipline and a tool for driving focused improvement across every level of the plant.",5 d,https://www.linkedin.com/feed/update/urn:li:activity:7394050161867612160,"['oee', 'leanmanufacturing', 'tpm', 'continuousimprovement', 'operationalexcellence', 'productivity']",não identificado,sp,estrangeiro
Maria Cristina Salazar,"Una semana intensa y llena de buenas conversaciones sobre el presente (y futuro) de la inteligencia artificial.Participar en el programa The Business of AI: Shaping the Future of Business with Generative AI deColumbia Business Schoolen Nueva York fue una inmersión fascinante en la intersección entre estrategia, tecnología y liderazgo.El curso ofreció una mirada completa sobre cómo la inteligencia artificial generativa está transformando el mundo empresarial: desde sus fundamentos y evolución, hasta las implicaciones estratégicas, éticas y regulatorias que acompañan su implementación.Uno de los mayores aportes fue la posibilidad de construir una verdadera caja de herramientas para aplicar la IA en la organización —desde el diseño de estrategias hasta la integración de soluciones—, con ejemplos concretos, análisis de tendencias y visitas a compañías que están marcando el ritmo de la innovación en Nueva York.Gracias al profesorMoran Cerfpor su energía y por conectar temas complejos con ideas claras y aplicables.Y un especial agradecimiento aMauro VargasyLuis Arturo Baquero Francopor su apoyo constante en este proceso de aprendizaje y descubrimiento.Vuelvo con muchas ideas y la certeza de que estamos apenas comenzando a entender todo lo que la IA puede aportar a los negocios (y a nosotros mismos).",2 d,https://www.linkedin.com/feed/update/urn:li:activity:7395208820588961792,"['ai', 'generativeai', 'columbiabusinessschool', 'leadership', 'learning', 'ai', 'generativeai', 'columbiabusinessschool', 'leadership', 'learning', 'digitaltransformation']",não identificado,sp,estrangeiro
Carlos Parra,"Saludos a todos,A continuación, información para descargar el nuevo paper publicado:WeldVGG: A VGG-Inspired Deep Learning Model for Weld Defect Classification from Radiographic Images with Visual InterpretabilityAuthors:Gabriel López 1,Pablo Duque Ramírez 2,*, Emanuel Vega 1, Felix Pizarro 2, Joaquin Toro 1 and Carlos Parra 2Link para descargar  el paper:https://lnkd.in/eMsdHZAehttps://lnkd.in/edYsE9TH1 Escuela de Ingeniería Informática, Pontificia Universidad Católica de Valparaíso (PUCV), Av. Brasil 2241, Valparaíso 2362807, Chile2 Departamento de Mecánica, Universidad Técnica Federico Santa María, Av. Federico Sta. María 6090, Viña del Mar 2520000, ChileSensors 2025, 25(19), 6183;https://lnkd.in/eyJgg6XbThis research was funded by: UNIVERSIDAD TÉCNICA FEDERICO SANTA MARÍA. PROYECTO DE INNOVACIÓN-03-2025. Departamento de Mecánica.AbstractVisual inspection remains a cornerstone of quality control in welded structures, yet manual evaluations are inherently constrained by subjectivity, inconsistency, and limited scalability. This study presents WeldVGG, a deep learning-based visual inspection model designed to automate weld defect classification using radiographic imagery. The proposed model is trained on the RIAWELC dataset, a publicly available collection of X-ray weld images acquired in real manufacturing environments and annotated across four defect conditions: cracking, porosity, lack of penetration, and no defect. RIAWELC offers high-resolution imagery and standardized class labels, making it a valuable benchmark for defect classification under realistic conditions. To improve trust and explainability, Grad-CAM++ is employed to generate class-discriminative saliency maps, enabling visual validation of predictions. The model is rigorously evaluated through stratified cross-validation and benchmarked against traditional machine learning baselines, including SVC, Random Forest, and a state-of-the-art architecture, MobileNetV3. The proposed model achieves high classification accuracy and interpretability, offering a practical and scalable solution for intelligent weld inspection.........Keywords: weld inspection; radiographic inspection; convolutional neural network; visual testing; industrial AI; Grad-CAM++; interpretability; weld defect classification",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7391642572248698880,"['usm', 'sansanos', 'confiabilidad']",não identificado,sp,estrangeiro
Mauricio Toro,"¿Sabes qué es de las cosas que más me ha gustado de hacer parte deSoftServe?El enfoque tan sólido y coherente hacia la innovación y la inteligencia artificial aplicada, no como tendencia, sino como una práctica viva dentro de nuestros proyectos.En nuestro AI & Data Science Group trabajamos con tecnologías que están redefiniendo la industria: Generative AI, Agentic AI, NLP, MLOps y Data Science avanzado, impulsando soluciones que conectan investigación, ingeniería y negocio real.Ser parte de este ecosistema significa colaborar con expertos que lideran la adopción de IA en empresas globales, desarrollando productos y experiencias donde la tecnología deja de ser promesa y se convierte en impacto.Si te apasionan los retos técnicos, la innovación y el propósito detrás de la tecnología, este puede ser tu siguiente paso.Esta es nuestra nueva landing page! dale una mirada:🔗https://lnkd.in/e5_ggmm7",4 d,https://www.linkedin.com/feed/update/urn:li:activity:7394775399005827072,"['softserve', 'ai', 'agenticai', 'genai', 'nlp', 'datascience', 'machinelearning', 'mlops', 'innovation', 'techcareers', 'latamtech', 'colombia', 'softserve', 'ai', 'agenticai', 'genai', 'nlp', 'datascience', 'machinelearning', 'mlops', 'innovation', 'techcareers', 'latamtech', 'colombia', 'talentacquisition']",não identificado,não identificado,estrangeiro
Divya Bose,From Computer Vision to Robotics : How AI is Transforming the Future of Sustainable Agriculture ?To Request Sample Report :https://lnkd.in/d__UYzxW,2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7389242594058342400,"['artificial_intelligence_in_agriculture_marketis', 'bigdatafor', 'aiinagriculture', 'precisionfarming', 'agritechinnovation', 'machinelearning', 'smartfarming', 'agriculturedrones', 'predictiveanalytics', 'agriculturalrobotics', 'sustainablefarming']",não identificado,não identificado,estrangeiro
Rodrigo Matiskei,"🎬 AS ROUPAS FANTASMAS DE ERIC JAIN — IA NO SEU MÁXIMOOutro filme incrível do Eric Jain: ele cria camisas, calças, roupas inteiras caminhando sem corpo nenhum. Tudo vazio, tudo oco, mas se movimentando como se fosse uma cidade inteira andando. É IA pura, criando vida onde não existe corpo. Muito bem feito, muito criativo e impressionante de ver.Dica de profissional para profissional de audiovisual.Rodrigo MatiskeiES — Español🎬 LA CIUDAD DE ROPAS FANTASMA — ERIC JAIN Y SU IAOtro cortometraje increíble de Eric Jain: camisas, pantalones, ropa caminando sin ningún cuerpo adentro. Vacío total, pero moviéndose como si una ciudad entera estuviera viva. Inteligencia artificial en su mejor nivel. Muy creativo y muy bien ejecutado.Consejo de profesional para profesional del audiovisual.Rodrigo MatiskeiEN — English🎬 ERIC JAIN’S GHOST GARMENTS — AI AT FULL POWERAnother amazing piece by Eric Jain: shirts, pants, full outfits walking with no bodies inside. Completely empty, moving as if an entire city were alive. Pure AI creating motion and presence out of nothing. Brilliant, creative, and beautifully executed.Pro tip from professional to professional in audiovisual.Rodrigo MatiskeiHI — Hindi (Índिया)🎬 Eric Jain की “भूतिया कपड़ों” वाली AI कलाEric Jain की एक और शानदार फिल्म: शर्ट, पैंट, पूरा कपड़ा—बिना किसी शरीर के चलते हुए। सब खाली, लेकिन ऐसे चल रहे हैं जैसे पूरी शहर ज़िंदा हो। यह AI की असली ताकत है—शून्य से आंदोलन और जीवन बनाना। बेहद क्रिएटिव और शानदार काम।ऑडियोविजुअल उद्योग के पेशेवर के लिए एक पेशेवर सलाह।Rodrigo MatiskeiHashtags globais",4 h,https://www.linkedin.com/feed/update/urn:li:activity:7396178375620341760,"['audiovisual', 'filmmaking', 'ai', 'aivideo', 'artificialintelligence', 'vfx', 'cinematography', 'creativetech', 'ericjain', 'motiondesign', 'innovation', 'globalfilmmakers']",não identificado,sp,estrangeiro
