autor,texto,data,link,hashtags,senioridade,localizacao,label
ANTONIO DE LOUREIRO GIL,"QUAL A IMPORTÂNCIA E COMO USAR A VARIÁVEL “ISHIKAWA / DELPHI” QUANDO DA GESTÃO DA ANÁLISE DE DADOS FINANCEIROS, PELA ÁREA DE ANALYTICS, NO AMBIENTE DA “TECNOLOGIA DE INTELIGÊNCIA ARTIFICIAL”?” / “GOVERNANÇA TECNOLÓGICA”COLEGA SAÚDE IDEIA VISÃOESTE CONTEÚDO É DO LIVRO: “PREVISÃO FINANCEIRA COM INTELIGÊNCIA ARTIFICIAL” – “AFMH / RPF – IA” – “EBIT / FLUXO DE CAIXA – FUTUROS – IA” ---- AUTOR: ANTONIO DE LOUREIRO GILLINK PARA ACESSO AO EBOOK ""GESTÃO PATRIMONIAL FINANCEIRA"" -- PLATAFORMA DA AMAZON:HTTPS://LNKD.IN/DKMUZDT9ESSA IDEIA / VISÃO É PONTO DE CONVERGÊNCIA ENTRE GESTÃO DE DADOS FINANCEIROS, MÉTODOS DE ANÁLISE QUALITATIVA (ISHIKAWA/DELPHI) E GOVERNANÇA TECNOLÓGICA EM AMBIENTES DE IA / ÁREA DE ANALYTICSNA GESTÃO DE ANÁLISE DE DADOS FINANCEIROS, ESPECIALMENTE EM UM AMBIENTE DE ANALYTICS E INTELIGÊNCIA ARTIFICIAL, HÁ DOIS GRANDES DESAFIOS:1 -- QUALIDADE E CONFIABILIDADE DOS DADOS (DADOS FINANCEIROS SÃO SENSÍVEIS E REGULADOS) DE NATUREZA:1.1 – “SIMULAÇÃO NÃO CONFORME/ ENGENHARIA DO PRODUTO”1.2 – “PROJEÇÃO NÃO CONFORME / ESPECIFICAÇÃO DO PROCESSO”2 -- INTERPRETAÇÃO E DECISÃO SOBRE CAUSAS, EFEITOS, HIPÓTESES PREDITIVAS, RISCOS, PROJEÇÕES E SIMULAÇÕES, QUE EXIGEM NÃO APENAS ALGORITMOS, MAS TAMBÉM MÉTODOS ESTRUTURADOS DE RACIOCÍNIO HUMANO, COM APLICAÇÃO DAS VARIÁVEIS:2.1 – “FALHAS VERSUS DESEMPENHO”2.2 – “ESCOLHA COM APOSTA”2.3 – “ESTIMATIVA PREDITIVA INTUITIVA”AS METODOLOGIAS ISHIKAWA (DIAGRAMA DE CAUSA E EFEITO) E DELPHI (MÉTODO DE CONSENSO DE ESPECIALISTAS) ENTRAM COMO VARIÁVEIS DE GOVERNANÇA E INTELIGÊNCIA INTERPRETATIVA, COMPLEMENTANDO OS MODELOS DE IA.A IMPORTÂNCIA DA VARIÁVEL “DELPHI” (CONSENSO ESPECIALISTA) IMPLICA:1 -- O MÉTODO DELPHI É UM PROCESSO ESTRUTURADO PARA REUNIR OPINIÕES DE ESPECIALISTAS, DE FORMA ITERATIVA E ANÔNIMA, ATÉ ATINGIR UM CONSENSO FUNDAMENTADOA IMPORTÂNCIA DA VARIÁVEL “ISHIKAWA” (ANÁLISE CAUSA / EFEITO / HIPÓTESE PREDITIVA / RISCOS / PROJEÇÕES / SIMULAÇÕES)1 -- O DIAGRAMA DE ISHIKAWA, OU “ESPINHA DE PEIXE”, AJUDA A IDENTIFICAR AS CAUSAS / EFEITOS DE RAÍZES DE PROBLEMAS EM PROCESSOS ANALÍTICOS OU FINANCEIROS — POR EXEMPLO, DESVIOS DE ORÇAMENTO, ERROS EM PREVISÕES DE RECEITA OU FALHAS EM MODELOS DE MACHINE LEARNINGA IMPORTÂNCIA DA GOVERNANÇA TECNOLÓGICA COMPREENDE:1 -- TRANSPARÊNCIA E RASTREABILIDADE: PERMITE MAPEAR DE FORMA VISUAL E AUDITÁVEL POR QUE UM RESULTADO FINANCEIRO FOI OBTIDO2 -- MITIGAÇÃO DE VIESES DE IA: AJUDA A IDENTIFICAR SE UM ERRO NO MODELO VEM DE DADOS DE ENTRADA, DE PARÂMETROS, DE LÓGICA ALGORÍTMICA OU DE FATORES EXTERNOS3 -- COMPLIANCE E AUDITORIA: SERVE COMO INSTRUMENTO DE JUSTIFICATIVA PARA DECISÕES AUTOMATIZADAS, REQUISITO ESSENCIAL DE GOVERNANÇA ALGORÍTMICAA FIGURA 77000 TEM ESSA LÓGICACONTRATE COLEGA DE LOUREIRO GIL PARA PALESTRA / CONSULTORIA / PÓS GRADUAÇÃOPROF DOUTOR USP / PROF TITULAR UFPR / ADMINISTRADOR NAVAL ESCOLA NAVALGESTOR: J P MORGAN CHASE / ITAÚ UNIBANCO / ITT DATA SERVICES / PwC -- PRICE WATERHOUSE COOPERS / MARINHA DE GUERRA DO BRASIL",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7390758291674574848,[],senior,sp,vaga
ExpLAIn – Explainability Laboratory for Artificial Intelligence,"Explainability Laboratory for Artificial IntelligenceInstitute of Informatics – UFRGSWHO WE AREExpLAIn is a research group at the Institute of Informatics, UFRGS, dedicated to making artificial intelligence more understandable, reliable, and responsible.RESEARCHOur research areas include:🧩 Interpretable machine learning🧬 Biomarker discovery and AI for biology⚙️ Evolutionary optimization of neural networks🌐 Relevance visualization and analysisSUPERVISIONThe laboratory is coordinated by Prof. Bruno Iochins Grisci (PhD in Computer Science), a researcher in Artificial Intelligence, Bioinformatics, and Evolutionary Computation.MISSIONTo create methods and tools that explain how AI models learn, decide, and fail, making them more transparent, trustworthy, and useful for science and society.CONNECT WITH US📍 Instituto de Informática – UFRGS, Porto Alegre, Brasil📧 Contact and links in bio",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7386398189211283456,[],não identificado,sp,estrangeiro
Rikelmy Sampaio,"Aprendizado contínuo é a base para a excelência em usinagem.Durante o treinamento sobre mandrilamento e furação, reforçamos técnicas essenciais que garantem precisão, eficiência e qualidade em cada etapa do processo produtivo.Investir em capacitação é investir em resultados consistentes e em um futuro mais tecnológico e competitivo.Deyvid R.Allied Machine & EngineeringWolf Brasil LTDAMonforte UsinagemContinuous learning is the basis for excellence in machining.During the training on mandrill and drilling, we reinforce essential techniques that guarantee precision, efficiency and quality at each stage of the production process.Investing in training is investing in consistent results and a more technological and competitive future.",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7390149257938329600,"['using', 'mandrill', 'furation', 'mechanicalengineering', 'industrialtraining', 'precision', 'quality', 'professionaldevelopment', 'usinagem', 'mandrilamento', 'treinamentoindustrial', 'qualidade', 'desenvolvimentoprofissional']",não identificado,não identificado,estrangeiro
Luis Pereira,"Hoje tive a oportunidade — e a incrível responsabilidade — de representar a área de Warehouse na Innovation Week 2025 daEricsson. Durante essa semana, alguns projetos do site são apresentados para o LT com o objetivo de compartilhar boas ideias e promover a troca de iniciativas entre os diferentes sites.Apresentei o AIMR (Automated Incoming Material Registration), um projeto no qual desenvolvemos e treinamos localmente um modelo de aprendizado de máquina capaz de prever informações faltantes de rastreabilidade de componentes eletrônicos. Com isso, conseguimos reduzir o lead time de retrabalho para apenas 10 segundos e atingimos o recorde histórico do site: 99,99% de consistência nos dados! O operador de estoque agora não precisa realizar nenhuma análise complexa, nem segregar rolos ou enviar um único e-mail!Sinto um enorme orgulho da flexibilidade e liberdade que a Ericsson proporciona para testar novas ideias, propor mudanças e colher seus resultados. Nas palavras do nosso head,Rodrigo Dienstmann:“Nós somos curiosos e inconformados por natureza!”Isso é serEricsson, isso é ser Operations, e isso é imaginar o possível.70 anos de produção no Brasil, 86 anos de presença no país e 149 anos de existência — sempre com uma filosofia: Inovação.======================ENGLISH======================Today, I had the amazing opportunity and responsibility to represent the Warehouse area at Ericsson’s Innovation Week 2025. During this week, several site projects are showcased to the LT with the goal of sharing great ideas and fostering collaboration across different locations.I presented the AIMR (Automated Incoming Material Registration), a project where we developed and trained a machine learning model locally to predict missing traceability information of electronic components. As a result, we reduced rework lead time to just 10 seconds and achieved the site’s all-time performance record: 99.99% data consistency! Now, the warehouse operator doesn’t need to perform complex analyses, segregate reels, or send a single email!I’m truly proud of the flexibility and freedom Ericsson gives us to try new things, propose changes, and see them bear fruit. In the words of our head,Rodrigo Dienstmann:“We are curious and nonconformist by nature!”That’s what it means to beEricsson, to be Operations, and to imagine possible.70 years of production in Brazil, 86 years of presence in the country, and 149 years of existence — all driven by one philosophy: Innovation.Muito obrigadoLeandro Toss Hoffmannpor todas as aulas e por me apresentar o incrível universo da AI, espero que seja o primeiro de muitos projetos.Muito obrigadoIlana Cotrimpor todo o suporte e pelo incrível trabalho da área de comunicações!",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7392273000227569664,[],senior,sp,vaga
Manu Mourão Consulting,"Data Scientist Senior (25785).Join Volvo Group and shape the future of sustainable transport!We’re looking for a Data Scientist to join our BI & Advanced Analytics team in Curitiba. You’ll use data to solve complex challenges, improve forecasts, optimize operations, and drive innovation across our global network (Europe, USA, Brazil).What you’ll do:Lead analytics projects from data exploration to actionable insights.Develop models and algorithms to enhance business performance.Generate reports and intelligence to support strategic and operational goals.Collaborate with teams worldwide to identify and solve key business needs.What you bring:Bachelor’s in Engineering, Computer Science, Math, or Statistics.Strong experience with SQL, Python, R, Azure Analytics, Databricks, Power BI, Apache Spark.Background in machine learning (classification, regression, clustering, time series, anomaly detection).Fluent English (Spanish is a plus).Master’s degree and experience with open-source tools or Hadoop are desirable.Why join us:At Volvo do Brasil, we value innovation, diversity, and collaboration. We’re committed to data privacy and a respectful selection process (LGPD compliant).Be part of a global team shaping the transport industry for a sustainable future.Apply:https://lnkd.in/dJzHnvWm",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387119593493962753,[],senior,sp,estrangeiro
Matthew Murphy,"A 16-year-old in Brazil just built an AI tool that maps urban heat islands and pinpoints where interventions like green roofs or reforestation will have the greatest cooling impact. By combining satellite data with machine learning, EcoAção Brasil offers a scalable, evidence-based approach to climate mitigation through smarter urban planning. It’s a reminder that AI isn’t just scaling enterprise workflows; it’s enabling climate resilience from the ground up.",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387867106324799488,[],não identificado,não identificado,estrangeiro
UTEC,"UTEC research takes the stage at OTC Brasil 2025UTEC,Acteon's Geo-services business line, will present two technical papers atOTC Brasil2025 (28–30 October, Rio de Janeiro), showcasing innovative research in offshore geotechnical engineering. Come along to hear more about:📄 Prediction of Breakout Forces for Seabed Drills(Authors: L. Mello, G. S. Baptista, L. Silva, M. B. Paraguassu, F. B. Simões, A. C. Viana, A. C. Sieira)A dataset of full-scale breakout events recorded during retrieval of the PROD seabed drill in soft clay sediments offshore Brazil was benchmarked against established theoretical models. The findings confirm the applicability of laboratory-derived methods to field operations, supporting safer and more predictable lifting and extraction planning.📄 Shear Wave Velocity Prediction Using Machine Learning in Brazilian Marine Clay (Authors: G. S. Baptista, L. M. P. Silva, M. B. Paraguassu, F. B. Simões, L. Mello, A. C. Viana, R. Nunes, F. Macedo, A. C. Sieira)This paper evaluates machine learning algorithms for predicting shear wave velocity (Vs) from CPTu and in-situ testing data. Through cross-site validation and blind testing, ML-based models were shown to outperform traditional correlations, increasing accuracy and reliability in site characterisation.Let's meet in Rio!",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387065310010425344,"['otcbrasil2025', 'actonenergy', 'geotechnicalengineering', 'machinelearning', 'offshoreenergy', 'siteinvestigation', 'offshoregeotechnics']",não identificado,rio de janeiro,estrangeiro
Marco Antonio Jacob Caruso,"♨️Santander Brasil| The Macro DigestWeekly Readings and Insights1️⃣ Financial Channel Implications of a Weaker Dollar for Emerging MarketsLink:https://lnkd.in/dbWn2Qj6Summary: A weaker dollar still eases financial conditions in emerging markets via the risk-taking channel, but this effect is diminishing as many EMEs become net international creditors. Dollar depreciation now erodes the value of foreign assets held by domestic investors, tightening financial conditions in some countries—especially in Asia and parts of Latin America.2️⃣ Bond-Stock ComovementsLink:https://lnkd.in/dY2k24cxSummary: The paper explains why bond-stock correlations shifted from positive to negative over time. Inflation and monetary shocks once drove both assets in the same direction; later, growth shocks made bonds a safe haven. Correlations are regime-dependent and unstable—critical for portfolio hedging and monetary policy in a world of renewed supply shocks and volatility.3️⃣ Geopolitics, Geoeconomics and Risk: A Machine Learning ApproachLink:https://lnkd.in/ddtXNt3ySummary: Using news-based sentiment data and machine learning models, the authors improve sovereign CDS spread forecasts for 42 countries. Geopolitical risk, policy uncertainty, and global volatility interact non-linearly with financial variables—showing that sovereign risk now reflects real-time geopolitical dynamics, not just macro or fiscal fundamentals.❗ EXTRA — Breakneck: China’s Quest to Engineer the FutureLink:https://lnkd.in/dRteWSZeSummary: A deep dive into how China is accelerating technological, industrial, and geopolitical transformation at breakneck speed, reshaping global competition and state-led innovation.",4 sem,https://www.linkedin.com/feed/update/urn:li:activity:7385699546992914432,[],estagio,sp,estrangeiro
Divya Bose,From Computer Vision to Robotics : How AI is Transforming the Future of Sustainable Agriculture ?To Request Sample Report :https://lnkd.in/d__UYzxW,2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7389239840883609601,"['artificial_intelligence_in_agriculture_marketis', 'bigdatafor', 'aiinagriculture', 'precisionfarming', 'agritechinnovation', 'machinelearning', 'smartfarming', 'agriculturedrones', 'predictiveanalytics', 'agriculturalrobotics', 'sustainablefarming']",não identificado,não identificado,estrangeiro
Meena Kumari Kola,"AI Is Redefining the Logistics Game, And Acube Is Building ItThe logistics industry thrives on precision, yet even the best systems struggle with visibility, delays, and rising costs.That’s where Acube Technologies steps in.We help logistics leaders transform their operations with AI and Machine Learning, delivering faster, smarter, and more cost-effective workflows.Here’s what we build 👇🔹 Predictive delivery systems – foresee route delays before they happen🔹 AI route optimization – cut travel time and fuel costs🔹 Warehouse automation – streamline picking, packing & dispatch🔹 Real-time data dashboards – visibility from supplier to customerWith Acube’s end-to-end AI/ML logistics solutions, companies are achieving:📦 30–40% more operational efficiency⚡ Real-time decision-making power🌍 Scalable, future-ready infrastructureIf you’re ready to make your logistics network more intelligent, Acube can build it for you, from concept to deployment.",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7392086838330417154,"['ai', 'logistics', 'machinelearning', 'automation', 'supplychaininnovation', 'acubetechnologies', 'brasil']",lead,sp,estrangeiro
Dr  MUAHMMAD ANJUM ALI BUTTAR,"From Computer Vision to Robotics: AI’s Role in Sustainable AgricultureThe AI in agriculture market is projected to jump from $1.1 billion (2024) to $4.6 billion (2034), at a 15.4% CAGR. Growth is propelled by integrating machine learning, computer vision, predictive analytics, NLP, and robotics. These tools provide real-time insights for monitoring crops, managing soil, forecasting yields, and controlling machinery—transforming precision agriculture.𝗖𝗼𝗺𝗽𝗲𝘁𝗶𝘁𝗶𝘃𝗲 𝗟𝗮𝗻𝗱𝘀𝗰𝗮𝗽𝗲:Companies compete through innovation and AI integration, building digital farming ecosystems with drones, sensors, and platforms. Partnerships with startups are accelerating smart, sustainable automation.𝗞𝗲𝘆 𝗣𝗹𝗮𝘆𝗲𝗿𝘀: Prospera | Taranis | Farmbot AI | senseFly (AgEagle) | Gamaya Brasil | CropX | Blue River Technology | FarmwiseAI | Sentera | AgroScout - Brasil | Trace Genomics | Aerobotics𝗥𝗲𝗴𝗶𝗼𝗻𝗮𝗹 𝗜𝗻𝘀𝗶𝗴𝗵𝘁𝘀:North America leads with advanced digital farms and R&D, Europe prioritizes sustainability, Asia-Pacific grows fastest (China and India push AI adoption), while Latin America and MEA begin AI-based modernization.𝗞𝗲𝘆 𝗧𝗿𝗲𝗻𝗱𝘀:AI, IoT, and big data drive predictive analytics and automation; AI drones and robots enable real-time monitoring; climate-smart and sustainable farming gains traction.𝗔𝗱𝘃𝗮𝗻𝘁𝗮𝗴𝗲𝘀:Improved decisions, cost reduction, yield accuracy, optimized irrigation, and lower environmental impact via precise resources use.𝗙𝘂𝗻𝗰𝘁𝗶𝗼𝗻𝘀:AI enables data collection, pattern recognition, decision support, and automation for smarter farm management.",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7390831567503347713,[],lead,sp,estrangeiro
